_id,hilo,posicion_hilo,id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo
ObjectId("5d3257e36b361d2ed051d384"),361,12,1031867700233089024,Joy,1,50,149,0,0.013,0.021,45
ObjectId("5d3257e36b361d2ed051d385"),361,11,1031867698186211328,Sadness,1,51,153,0,0.013,0.021,41
ObjectId("5d3257e36b361d2ed051d386"),361,10,1031867696810479616,Anger,1,68,194,0,0.017,0.027,38
ObjectId("5d3257e36b361d2ed051d387"),361,9,1031867695401259009,Anger,1,64,185,0,0.016,0.026,34
ObjectId("5d3257e36b361d2ed051d388"),361,8,1031867694067404802,Joy,1,72,198,0,0.018,0.028,30
ObjectId("5d3257e36b361d2ed051d389"),361,7,1031867692825882624,Fear,1,83,202,0,0.021,0.028,27
ObjectId("5d3257e36b361d2ed051d38a"),361,6,1031867691399884800,Joy,1,64,167,0,0.016,0.023,23
ObjectId("5d3257e36b361d2ed051d38b"),361,5,1031867690003128320,Surprise,1,73,182,0,0.019,0.026,19
ObjectId("5d3257e36b361d2ed051d38c"),361,4,1031867688665137152,Joy,1,78,183,0,0.02,0.026,16
ObjectId("5d3257e36b361d2ed051d38d"),361,3,1031867687310438400,Joy,1,65,173,0,0.017,0.024,12
ObjectId("5d3257e36b361d2ed051d38e"),361,2,1031867685427134464,Joy,1,68,176,0,0.017,0.025,8
ObjectId("5d3257e36b361d2ed051d38f"),361,1,1031867682776342528,Joy,1,75,180,0,0.019,0.025,5
ObjectId("5d3257e36b361d2ed051d390"),361,0,1031867679613886464,Fear,1,2064,2357,0,0.528,0.331,1
ObjectId("5d3257e36b361d2ed051d391"),226,14,1030202813425635328,Fear,2.3,422,1652,0,0.035,0.049,100
ObjectId("5d3257e36b361d2ed051d392"),226,13,1030202446117781504,Fear,2.3,367,1420,0,0.03,0.042,93
ObjectId("5d3257e36b361d2ed051d393"),226,12,1030202073441361920,Joy,2.3,324,1343,0,0.027,0.04,86
ObjectId("5d3257e36b361d2ed051d394"),226,11,1030201727553810432,Fear,2.3,287,1147,0,0.023,0.034,79
ObjectId("5d3257e36b361d2ed051d395"),226,10,1030201260971106304,Joy,2.3,324,1228,0,0.027,0.036,72
ObjectId("5d3257e36b361d2ed051d396"),226,9,1030200609989963777,Joy,2.3,310,1187,0,0.025,0.035,65
ObjectId("5d3257e36b361d2ed051d397"),226,8,1030200304770461696,Fear,2.3,302,1347,0,0.025,0.04,58
ObjectId("5d3257e36b361d2ed051d398"),226,7,1030199783233921024,Fear,2.3,386,1578,0,0.032,0.047,50
ObjectId("5d3257e36b361d2ed051d399"),226,6,1030199395436908545,Fear,2.3,354,1534,0,0.029,0.045,43
ObjectId("5d3257e36b361d2ed051d39a"),226,5,1030198840689913856,Disgust,2.3,636,2160,0,0.052,0.064,36
ObjectId("5d3257e36b361d2ed051d39b"),226,4,1030198245702754304,Joy,2.3,596,2171,0,0.049,0.064,29
ObjectId("5d3257e36b361d2ed051d39c"),226,3,1030197889660841986,Joy,2.3,323,1413,0,0.026,0.042,22
ObjectId("5d3257e36b361d2ed051d39d"),226,2,1030197458415112195,Surprise,2.3,560,2024,0,0.046,0.06,15
ObjectId("5d3257e36b361d2ed051d39e"),226,1,1030197130634428418,Fear,2.3,386,1498,0,0.032,0.044,8
ObjectId("5d3257e36b361d2ed051d39f"),226,0,1030196076752584706,Joy,2.3,6641,12080,0,0.543,0.358,1
ObjectId("5d3257e36b361d2ed051d3a0"),345,25,1032156754371641346,Fear,0.8,3,13,0,0.062,0.077,100
ObjectId("5d3257e36b361d2ed051d3a1"),345,24,1032155654109229057,Fear,0.8,0,5,0,0,0.03,96
ObjectId("5d3257e36b361d2ed051d3a2"),345,23,1032155152034217984,Fear,0.8,1,5,0,0.021,0.03,92
ObjectId("5d3257e36b361d2ed051d3a3"),345,22,1032154081849163776,Disgust,0.8,1,3,0,0.021,0.018,88
ObjectId("5d3257e36b361d2ed051d3a4"),345,21,1032153286768578562,Fear,0.8,1,5,0,0.021,0.03,84
ObjectId("5d3257e36b361d2ed051d3a5"),345,20,1032152669102727168,Fear,0.8,1,3,0,0.021,0.018,80
ObjectId("5d3257e36b361d2ed051d3a6"),345,19,1032152197746831360,Joy,0.8,0,4,0,0,0.024,76
ObjectId("5d3257e36b361d2ed051d3a7"),345,18,1032151429237170176,Surprise,0.8,0,4,0,0,0.024,72
ObjectId("5d3257e36b361d2ed051d3a8"),345,17,1032150855917690881,Surprise,0.8,0,3,0,0,0.018,68
ObjectId("5d3257e36b361d2ed051d3a9"),345,16,1032150423040344065,Surprise,0.8,0,3,0,0,0.018,64
ObjectId("5d3257e36b361d2ed051d3aa"),345,15,1032149315463118848,Joy,0.8,2,5,0,0.042,0.03,60
ObjectId("5d3257e36b361d2ed051d3ab"),345,14,1032148702352367616,Joy,0.8,0,3,0,0,0.018,56
ObjectId("5d3257e36b361d2ed051d3ac"),345,13,1032148234402193408,Joy,0.8,0,4,0,0,0.024,52
ObjectId("5d3257e36b361d2ed051d3ad"),345,12,1032147848937320448,Joy,0.8,0,3,0,0,0.018,49
ObjectId("5d3257e36b361d2ed051d3ae"),345,11,1032146855365419008,Fear,0.8,0,3,0,0,0.018,45
ObjectId("5d3257e36b361d2ed051d3af"),345,10,1032146181873389568,Joy,0.8,0,4,0,0,0.024,41
ObjectId("5d3257e36b361d2ed051d3b0"),345,9,1032145611565539328,Joy,0.8,0,4,0,0,0.024,37
ObjectId("5d3257e36b361d2ed051d3b1"),345,8,1032145046836064256,Joy,0.8,0,4,0,0,0.024,33
ObjectId("5d3257e36b361d2ed051d3b2"),345,7,1032144632266805248,Fear,0.8,0,4,0,0,0.024,29
ObjectId("5d3257e36b361d2ed051d3b3"),345,6,1032143002033106945,Sadness,0.8,0,6,0,0,0.036,25
ObjectId("5d3257e36b361d2ed051d3b4"),345,5,1032142075125555200,Joy,0.8,0,3,0,0,0.018,21
ObjectId("5d3257e36b361d2ed051d3b5"),345,4,1032140773079359488,Disgust,0.8,0,4,0,0,0.024,17
ObjectId("5d3257e36b361d2ed051d3b6"),345,3,1032140261571391488,Fear,0.8,0,4,0,0,0.024,13
ObjectId("5d3257e36b361d2ed051d3b7"),345,2,1032139767150989313,Joy,0.8,0,5,0,0,0.03,9
ObjectId("5d3257e36b361d2ed051d3b8"),345,1,1032137654928846848,Joy,0.8,0,4,1,0,0.024,5
ObjectId("5d3257e36b361d2ed051d3b9"),345,0,1032135928352043008,Fear,0.8,38,59,1,0.792,0.351,1
ObjectId("5d3257e36b361d2ed051d3ba"),143,10,1115369468690096128,Joy,0.8,44,252,0,0.117,0.149,100
ObjectId("5d3257e36b361d2ed051d3bb"),143,9,1115369176078651399,Joy,0.8,29,159,0,0.077,0.094,90
ObjectId("5d3257e36b361d2ed051d3bc"),143,8,1115369019828318209,Anger,0.8,28,158,0,0.074,0.093,80
ObjectId("5d3257e36b361d2ed051d3bd"),143,7,1115368835069222913,Joy,0.8,21,127,0,0.056,0.075,70
ObjectId("5d3257e36b361d2ed051d3be"),143,6,1115368593565331456,Joy,0.8,18,115,0,0.048,0.068,60
ObjectId("5d3257e36b361d2ed051d3bf"),143,5,1115368381392347136,Joy,0.8,19,117,0,0.05,0.069,50
ObjectId("5d3257e36b361d2ed051d3c0"),143,4,1115368005809184768,Joy,0.8,19,116,0,0.05,0.068,41
ObjectId("5d3257e36b361d2ed051d3c1"),143,3,1115367848673718279,Joy,0.8,20,120,0,0.053,0.071,31
ObjectId("5d3257e36b361d2ed051d3c2"),143,2,1115367645275148290,Sadness,0.8,21,140,0,0.056,0.083,21
ObjectId("5d3257e36b361d2ed051d3c3"),143,1,1115367355054473216,Surprise,0.8,52,177,0,0.138,0.104,11
ObjectId("5d3257e36b361d2ed051d3c4"),143,0,1115367071767040002,Joy,0.8,105,213,0,0.279,0.126,1
ObjectId("5d3257e36b361d2ed051d3c5"),209,13,1135951654422011904,Fear,1.6,565,1722,0,0.12,0.116,100
ObjectId("5d3257e36b361d2ed051d3c6"),209,12,1135950563093483521,Sadness,1.6,268,1163,0,0.057,0.078,92
ObjectId("5d3257e36b361d2ed051d3c7"),209,11,1135950561793204224,Surprise,1.6,154,734,0,0.033,0.049,85
ObjectId("5d3257e36b361d2ed051d3c8"),209,10,1135950560320843776,Anger,1.6,198,785,0,0.042,0.053,77
ObjectId("5d3257e36b361d2ed051d3c9"),209,9,1135950558655918084,Sadness,1.6,230,813,0,0.049,0.055,70
ObjectId("5d3257e36b361d2ed051d3ca"),209,8,1135950557124931584,Joy,1.6,239,893,0,0.051,0.06,62
ObjectId("5d3257e36b361d2ed051d3cb"),209,7,1135950555694739462,Joy,1.6,216,859,0,0.046,0.058,54
ObjectId("5d3257e36b361d2ed051d3cc"),209,6,1135950552179924992,Fear,1.6,317,1010,0,0.067,0.068,47
ObjectId("5d3257e36b361d2ed051d3cd"),209,5,1135950550221111297,Disgust,1.6,182,798,0,0.039,0.054,39
ObjectId("5d3257e36b361d2ed051d3ce"),209,4,1135950548870602753,Fear,1.6,262,962,0,0.056,0.065,31
ObjectId("5d3257e36b361d2ed051d3cf"),209,3,1135950547167694848,Joy,1.6,195,846,0,0.041,0.057,24
ObjectId("5d3257e36b361d2ed051d3d0"),209,2,1135950545229950979,Fear,1.6,244,938,0,0.052,0.063,16
ObjectId("5d3257e36b361d2ed051d3d1"),209,1,1135950543157891072,Fear,1.6,309,1108,0,0.066,0.074,9
ObjectId("5d3257e36b361d2ed051d3d2"),209,0,1135950540641378306,Surprise,1.6,1330,2272,0,0.282,0.152,1
ObjectId("5d3257e36b361d2ed051d3d3"),20,4,977279892592189441,Fear,0.8,1,5,0,0.083,0.278,100
ObjectId("5d3257e36b361d2ed051d3d4"),20,3,977279887236005888,Joy,0.8,1,2,0,0.083,0.111,75
ObjectId("5d3257e36b361d2ed051d3d5"),20,2,977279877337550848,Fear,0.8,5,5,1,0.417,0.278,50
ObjectId("5d3257e36b361d2ed051d3d6"),20,1,977279861445353473,Fear,0.8,1,3,0,0.083,0.167,26
ObjectId("5d3257e36b361d2ed051d3d7"),20,0,977279856869281792,Joy,0.8,3,2,4,0.25,0.111,1
ObjectId("5d3257e36b361d2ed051d3d8"),99,8,1132109375580114945,Fear,0.9,420,1727,0,0.096,0.111,100
ObjectId("5d3257e36b361d2ed051d3d9"),99,7,1132109374657323008,Joy,0.9,303,1085,0,0.07,0.07,88
ObjectId("5d3257e36b361d2ed051d3da"),99,6,1132109373365338114,Joy,0.9,356,1496,0,0.082,0.096,75
ObjectId("5d3257e36b361d2ed051d3db"),99,5,1132109372463702017,Sadness,0.9,337,1427,0,0.077,0.092,63
ObjectId("5d3257e36b361d2ed051d3dc"),99,4,1132109371540946945,Fear,0.9,469,1723,0,0.108,0.111,50
ObjectId("5d3257e36b361d2ed051d3dd"),99,3,1132109368789483521,Joy,0.9,392,1696,0,0.09,0.109,38
ObjectId("5d3257e36b361d2ed051d3de"),99,2,1132109367929724928,Fear,0.9,334,1455,0,0.077,0.094,26
ObjectId("5d3257e36b361d2ed051d3df"),99,1,1132109367057293319,Joy,0.9,445,1637,0,0.102,0.105,13
ObjectId("5d3257e36b361d2ed051d3e0"),99,0,1132109366159642624,Joy,0.9,1297,3297,0,0.298,0.212,1
ObjectId("5d3257e36b361d2ed051d3e1"),17,3,1078396005467467776,Joy,1.2,2155,4030,0,0.338,0.349,100
ObjectId("5d3257e36b361d2ed051d3e2"),17,2,1078395493032644608,Joy,1.2,1994,3747,0,0.313,0.324,67
ObjectId("5d3257e36b361d2ed051d3e3"),17,1,1078395251025461248,Joy,1.2,979,1781,0,0.154,0.154,34
ObjectId("5d3257e36b361d2ed051d3e4"),17,0,1078394318979764224,Joy,1.2,1246,1988,0,0.195,0.172,1
ObjectId("5d3257e36b361d2ed051d3e5"),137,9,1130533772951207937,Sadness,1.2,5772,29262,0,0.104,0.114,100
ObjectId("5d3257e36b361d2ed051d3e6"),137,8,1130533770749186055,Fear,1.2,2584,16222,0,0.047,0.063,89
ObjectId("5d3257e36b361d2ed051d3e7"),137,7,1130533768706568192,Surprise,1.2,2516,17186,0,0.045,0.067,78
ObjectId("5d3257e36b361d2ed051d3e8"),137,6,1130533766445838336,Joy,1.2,2362,15740,0,0.043,0.061,67
ObjectId("5d3257e36b361d2ed051d3e9"),137,5,1130533764310945797,Joy,1.2,3020,19724,0,0.055,0.077,56
ObjectId("5d3257e36b361d2ed051d3ea"),137,4,1130533762238996481,Disgust,1.2,4667,24825,0,0.084,0.097,45
ObjectId("5d3257e36b361d2ed051d3eb"),137,3,1130533760318005248,Surprise,1.2,2155,14964,0,0.039,0.058,34
ObjectId("5d3257e36b361d2ed051d3ec"),137,2,1130533757960769536,Fear,1.2,3777,21465,0,0.068,0.083,23
ObjectId("5d3257e36b361d2ed051d3ed"),137,1,1130533756224311296,Surprise,1.2,2349,15599,0,0.042,0.061,12
ObjectId("5d3257e36b361d2ed051d3ee"),137,0,1130533752508157954,Joy,1.2,26133,82165,0,0.472,0.32,1
ObjectId("5d3257e36b361d2ed051d3ef"),55,6,935344052593217536,Joy,1,116,324,0,0.079,0.11,100
ObjectId("5d3257e36b361d2ed051d3f0"),55,5,935343413825802240,Joy,1,183,418,0,0.125,0.142,84
ObjectId("5d3257e36b361d2ed051d3f1"),55,4,935342716342427649,Joy,1,266,392,0,0.182,0.133,67
ObjectId("5d3257e36b361d2ed051d3f2"),55,3,935341654755762176,Sadness,1,104,317,0,0.071,0.108,50
ObjectId("5d3257e36b361d2ed051d3f3"),55,2,935341057939836928,Joy,1,169,300,0,0.116,0.102,34
ObjectId("5d3257e36b361d2ed051d3f4"),55,1,935340429012332544,Fear,1,124,310,0,0.085,0.105,18
ObjectId("5d3257e36b361d2ed051d3f5"),55,0,935340009678344192,Fear,1,499,883,0,0.341,0.3,1
ObjectId("5d3257e36b361d2ed051d3f6"),164,11,1144313081910169605,Surprise,0.9,145,3684,0,0.002,0.017,100
ObjectId("5d3257e36b361d2ed051d3f7"),164,10,1143890168736178177,Joy,0.9,267,5667,0,0.004,0.026,91
ObjectId("5d3257e36b361d2ed051d3f8"),164,9,1143890166513205248,Fear,0.9,645,8057,0,0.009,0.036,82
ObjectId("5d3257e36b361d2ed051d3f9"),164,8,1143890164374102016,Disgust,0.9,655,8637,0,0.009,0.039,73
ObjectId("5d3257e36b361d2ed051d3fa"),164,7,1143890162100760577,Fear,0.9,696,8822,0,0.01,0.04,64
ObjectId("5d3257e36b361d2ed051d3fb"),164,6,1143890159793922049,Fear,0.9,944,10827,0,0.013,0.049,55
ObjectId("5d3257e36b361d2ed051d3fc"),164,5,1143890157529026561,Joy,0.9,611,9156,0,0.009,0.041,46
ObjectId("5d3257e36b361d2ed051d3fd"),164,4,1143890155201159170,Anger,0.9,602,9983,0,0.008,0.045,37
ObjectId("5d3257e36b361d2ed051d3fe"),164,3,1143890152877506565,Fear,0.9,1041,12951,0,0.015,0.058,28
ObjectId("5d3257e36b361d2ed051d3ff"),164,2,1143890150532898817,Joy,0.9,2981,22445,0,0.042,0.101,19
ObjectId("5d3257e36b361d2ed051d400"),164,1,1143890148251144192,Fear,0.9,804,12208,0,0.011,0.055,10
ObjectId("5d3257e36b361d2ed051d401"),164,0,1143890146242093057,Fear,0.9,61509,109386,0,0.868,0.493,1
ObjectId("5d3257e36b361d2ed051d402"),283,19,1033911940668645377,Joy,1.4,575,1680,0,0.067,0.073,100
ObjectId("5d3257e36b361d2ed051d403"),283,18,1033911939485892608,Joy,1.4,387,1263,0,0.045,0.055,95
ObjectId("5d3257e36b361d2ed051d404"),283,17,1033911937246085120,Surprise,1.4,182,754,0,0.021,0.033,90
ObjectId("5d3257e36b361d2ed051d405"),283,16,1033911931214721024,Joy,1.4,230,905,0,0.027,0.039,84
ObjectId("5d3257e36b361d2ed051d406"),283,15,1033911920460484609,Joy,1.4,257,899,0,0.03,0.039,79
ObjectId("5d3257e36b361d2ed051d407"),283,14,1033911911816065026,Joy,1.4,180,744,0,0.021,0.032,74
ObjectId("5d3257e36b361d2ed051d408"),283,13,1033911905788878849,Anger,1.4,214,847,0,0.025,0.037,69
ObjectId("5d3257e36b361d2ed051d409"),283,12,1033911898620743680,Surprise,1.4,188,733,0,0.022,0.032,64
ObjectId("5d3257e36b361d2ed051d40a"),283,11,1033911891867918337,Joy,1.4,210,809,0,0.024,0.035,58
ObjectId("5d3257e36b361d2ed051d40b"),283,10,1033911885651959808,Sadness,1.4,191,796,0,0.022,0.035,53
ObjectId("5d3257e36b361d2ed051d40c"),283,9,1033911880308477953,Fear,1.4,252,956,0,0.029,0.042,48
ObjectId("5d3257e36b361d2ed051d40d"),283,8,1033911877351473152,Joy,1.4,198,807,0,0.023,0.035,43
ObjectId("5d3257e36b361d2ed051d40e"),283,7,1033911870196015104,Fear,1.4,222,883,0,0.026,0.038,37
ObjectId("5d3257e36b361d2ed051d40f"),283,6,1033911863250243585,Surprise,1.4,195,845,0,0.023,0.037,32
ObjectId("5d3257e36b361d2ed051d410"),283,5,1033911856535138305,Joy,1.4,248,959,0,0.029,0.042,27
ObjectId("5d3257e36b361d2ed051d411"),283,4,1033911851011239936,Joy,1.4,223,921,0,0.026,0.04,22
ObjectId("5d3257e36b361d2ed051d412"),283,3,1033911849824251905,Joy,1.4,222,978,0,0.026,0.042,17
ObjectId("5d3257e36b361d2ed051d413"),283,2,1033911846804357120,Fear,1.4,303,1036,0,0.035,0.045,11
ObjectId("5d3257e36b361d2ed051d414"),283,1,1033911840789733378,Sadness,1.4,274,1023,0,0.032,0.044,6
ObjectId("5d3257e36b361d2ed051d415"),283,0,1033911837086162946,Joy,1.4,3832,5178,0,0.446,0.225,1
ObjectId("5d3257e36b361d2ed051d416"),75,7,1143605888197902336,Fear,0.8,1,6,0,0.25,0.143,100
ObjectId("5d3257e36b361d2ed051d417"),75,6,1143605887405182976,Joy,0.8,0,4,0,0,0.095,86
ObjectId("5d3257e36b361d2ed051d418"),75,5,1143605886637621248,Joy,0.8,0,4,0,0,0.095,72
ObjectId("5d3257e36b361d2ed051d419"),75,4,1143605885895184384,Anger,0.8,0,2,0,0,0.048,58
ObjectId("5d3257e36b361d2ed051d41a"),75,3,1143605885173821440,Joy,0.8,0,4,0,0,0.095,43
ObjectId("5d3257e36b361d2ed051d41b"),75,2,1143605884490113029,Fear,0.8,0,3,0,0,0.071,29
ObjectId("5d3257e36b361d2ed051d41c"),75,1,1143605883634515969,Anger,0.8,0,6,0,0,0.143,15
ObjectId("5d3257e36b361d2ed051d41d"),75,0,1143605882602708992,Fear,0.8,2,12,0,0.5,0.286,1
ObjectId("5d3257e36b361d2ed051d41e"),357,27,1018247815544410112,Joy,1.1,434,1087,0,0.06,0.059,100
ObjectId("5d3257e36b361d2ed051d41f"),357,26,1018246338096615424,Fear,1.1,216,596,0,0.03,0.032,96
ObjectId("5d3257e36b361d2ed051d420"),357,25,1018245957648084993,Joy,1.1,194,541,0,0.027,0.029,93
ObjectId("5d3257e36b361d2ed051d421"),357,24,1018245388468477955,Fear,1.1,224,566,0,0.031,0.031,89
ObjectId("5d3257e36b361d2ed051d422"),357,23,1018244614157950976,Fear,1.1,164,474,0,0.023,0.026,85
ObjectId("5d3257e36b361d2ed051d423"),357,22,1018244065190731777,Joy,1.1,185,546,0,0.025,0.03,82
ObjectId("5d3257e36b361d2ed051d424"),357,21,1018243599920783361,Joy,1.1,198,561,0,0.027,0.03,78
ObjectId("5d3257e36b361d2ed051d425"),357,20,1018243045249159170,Fear,1.1,249,631,0,0.034,0.034,74
ObjectId("5d3257e36b361d2ed051d426"),357,19,1018242539357433857,Joy,1.1,184,548,0,0.025,0.03,71
ObjectId("5d3257e36b361d2ed051d427"),357,18,1018241867731881986,Joy,1.1,198,531,0,0.027,0.029,67
ObjectId("5d3257e36b361d2ed051d428"),357,17,1018240848750960640,Sadness,1.1,201,574,0,0.028,0.031,63
ObjectId("5d3257e36b361d2ed051d429"),357,16,1018240361209180166,Surprise,1.1,235,576,0,0.032,0.031,60
ObjectId("5d3257e36b361d2ed051d42a"),357,15,1018239631182172161,Joy,1.1,187,546,0,0.026,0.03,56
ObjectId("5d3257e36b361d2ed051d42b"),357,14,1018239326528864256,Fear,1.1,217,569,0,0.03,0.031,52
ObjectId("5d3257e36b361d2ed051d42c"),357,13,1018238628676489216,Joy,1.1,311,774,0,0.043,0.042,49
ObjectId("5d3257e36b361d2ed051d42d"),357,12,1018237466975883264,Joy,1.1,243,748,0,0.033,0.04,45
ObjectId("5d3257e36b361d2ed051d42e"),357,11,1018237008823701505,Joy,1.1,164,507,0,0.023,0.027,41
ObjectId("5d3257e36b361d2ed051d42f"),357,10,1018236482186866688,Joy,1.1,166,506,0,0.023,0.027,38
ObjectId("5d3257e36b361d2ed051d430"),357,9,1018236086802370561,Surprise,1.1,188,520,0,0.026,0.028,34
ObjectId("5d3257e36b361d2ed051d431"),357,8,1018235224935759875,Joy,1.1,203,561,0,0.028,0.03,30
ObjectId("5d3257e36b361d2ed051d432"),357,7,1018234564760735745,Surprise,1.1,210,608,0,0.029,0.033,27
ObjectId("5d3257e36b361d2ed051d433"),357,6,1018233982272581638,Disgust,1.1,208,598,0,0.029,0.032,23
ObjectId("5d3257e36b361d2ed051d434"),357,5,1018233579170648066,Fear,1.1,172,562,0,0.024,0.03,19
ObjectId("5d3257e36b361d2ed051d435"),357,4,1018232955880312833,Surprise,1.1,239,658,0,0.033,0.036,16
ObjectId("5d3257e36b361d2ed051d436"),357,3,1018232266382807042,Joy,1.1,181,578,0,0.025,0.031,12
ObjectId("5d3257e36b361d2ed051d437"),357,2,1018231665657827328,Joy,1.1,230,654,0,0.032,0.035,8
ObjectId("5d3257e36b361d2ed051d438"),357,1,1018230769188294658,Fear,1.1,246,669,0,0.034,0.036,5
ObjectId("5d3257e36b361d2ed051d439"),357,0,1018229872190263296,Joy,1.1,1426,2189,0,0.196,0.118,1
ObjectId("5d3257e36b361d2ed051d43a"),356,26,1131876520123883520,Joy,1,230,602,0,0.023,0.027,100
ObjectId("5d3257e36b361d2ed051d43b"),356,25,1131876482706563072,Fear,1,156,558,0,0.015,0.025,96
ObjectId("5d3257e36b361d2ed051d43c"),356,24,1131874195389014016,Joy,1,130,391,0,0.013,0.018,92
ObjectId("5d3257e36b361d2ed051d43d"),356,23,1131873713773862912,Joy,1,134,419,0,0.013,0.019,89
ObjectId("5d3257e36b361d2ed051d43e"),356,22,1131872723389624320,Joy,1,194,504,0,0.019,0.023,85
ObjectId("5d3257e36b361d2ed051d43f"),356,21,1131871646241959936,Fear,1,253,638,0,0.025,0.029,81
ObjectId("5d3257e36b361d2ed051d440"),356,20,1131871369837334528,Joy,1,157,474,0,0.015,0.021,77
ObjectId("5d3257e36b361d2ed051d441"),356,19,1131870815178416128,Sadness,1,158,486,0,0.015,0.022,73
ObjectId("5d3257e36b361d2ed051d442"),356,18,1131870086116065280,Joy,1,184,482,0,0.018,0.022,70
ObjectId("5d3257e36b361d2ed051d443"),356,17,1131869410027819008,Joy,1,170,509,0,0.017,0.023,66
ObjectId("5d3257e36b361d2ed051d444"),356,16,1131866953138737154,Sadness,1,279,668,0,0.027,0.03,62
ObjectId("5d3257e36b361d2ed051d445"),356,15,1131866883249123328,Joy,1,209,623,0,0.021,0.028,58
ObjectId("5d3257e36b361d2ed051d446"),356,14,1131866605435142149,Joy,1,160,541,0,0.016,0.024,54
ObjectId("5d3257e36b361d2ed051d447"),356,13,1131865316810731520,Joy,1,241,681,0,0.024,0.031,50
ObjectId("5d3257e36b361d2ed051d448"),356,12,1131864901666910208,Joy,1,234,746,0,0.023,0.034,47
ObjectId("5d3257e36b361d2ed051d449"),356,11,1131864487378718721,Joy,1,172,513,0,0.017,0.023,43
ObjectId("5d3257e36b361d2ed051d44a"),356,10,1131863948762996738,Fear,1,207,604,0,0.02,0.027,39
ObjectId("5d3257e36b361d2ed051d44b"),356,9,1131863373870772226,Joy,1,211,736,0,0.021,0.033,35
ObjectId("5d3257e36b361d2ed051d44c"),356,8,1131863083893297152,Joy,1,318,806,0,0.031,0.036,31
ObjectId("5d3257e36b361d2ed051d44d"),356,7,1131862351295275009,Joy,1,279,684,0,0.027,0.031,28
ObjectId("5d3257e36b361d2ed051d44e"),356,6,1131861820866781185,Fear,1,360,925,0,0.035,0.042,24
ObjectId("5d3257e36b361d2ed051d44f"),356,5,1131860408866869248,Fear,1,275,745,0,0.027,0.034,20
ObjectId("5d3257e36b361d2ed051d450"),356,4,1131860073721020416,Disgust,1,170,550,0,0.017,0.025,16
ObjectId("5d3257e36b361d2ed051d451"),356,3,1131859929831280641,Joy,1,201,646,0,0.02,0.029,12
ObjectId("5d3257e36b361d2ed051d452"),356,2,1131857739829919744,Joy,1,155,606,0,0.015,0.027,9
ObjectId("5d3257e36b361d2ed051d453"),356,1,1131857444802650112,Surprise,1,183,579,0,0.018,0.026,5
ObjectId("5d3257e36b361d2ed051d454"),356,0,1131856037756264448,Joy,1,4774,6456,0,0.468,0.291,1
ObjectId("5d3257e36b361d2ed051d455"),219,14,1073659082987462656,Joy,1.3,421,1896,0,0.056,0.108,100
ObjectId("5d3257e36b361d2ed051d456"),219,13,1073658891337170946,Surprise,1.3,316,857,0,0.042,0.049,93
ObjectId("5d3257e36b361d2ed051d457"),219,12,1073658455662256131,Joy,1.3,237,679,0,0.031,0.039,86
ObjectId("5d3257e36b361d2ed051d458"),219,11,1073658237063446529,Joy,1.3,315,848,0,0.042,0.048,79
ObjectId("5d3257e36b361d2ed051d459"),219,10,1073657766290571264,Joy,1.3,289,766,0,0.038,0.044,72
ObjectId("5d3257e36b361d2ed051d45a"),219,9,1073657578918473728,Joy,1.3,285,750,0,0.038,0.043,65
ObjectId("5d3257e36b361d2ed051d45b"),219,8,1073657396097150976,Sadness,1.3,265,739,0,0.035,0.042,58
ObjectId("5d3257e36b361d2ed051d45c"),219,7,1073657236071817216,Anger,1.3,265,776,0,0.035,0.044,50
ObjectId("5d3257e36b361d2ed051d45d"),219,6,1073656999206883328,Joy,1.3,325,902,0,0.043,0.051,43
ObjectId("5d3257e36b361d2ed051d45e"),219,5,1073656508146216963,Joy,1.3,321,823,0,0.042,0.047,36
ObjectId("5d3257e36b361d2ed051d45f"),219,4,1073656225215246336,Joy,1.3,278,837,0,0.037,0.048,29
ObjectId("5d3257e36b361d2ed051d460"),219,3,1073656125785063424,Joy,1.3,314,883,0,0.042,0.05,22
ObjectId("5d3257e36b361d2ed051d461"),219,2,1073655817092636672,Fear,1.3,418,1052,0,0.055,0.06,15
ObjectId("5d3257e36b361d2ed051d462"),219,1,1073655435654246405,Joy,1.3,458,1052,0,0.061,0.06,8
ObjectId("5d3257e36b361d2ed051d463"),219,0,1073654648815476736,Joy,1.3,3058,4672,0,0.404,0.266,1
ObjectId("5d3257e36b361d2ed051d464"),318,22,1141310926580146176,Fear,1.2,260,658,0,0.016,0.025,100
ObjectId("5d3257e36b361d2ed051d465"),318,21,1141310925879726080,Surprise,1.2,547,866,0,0.034,0.033,96
ObjectId("5d3257e36b361d2ed051d466"),318,20,1141310925221199872,Fear,1.2,237,641,0,0.015,0.024,91
ObjectId("5d3257e36b361d2ed051d467"),318,19,1141310924575240193,Surprise,1.2,192,574,0,0.012,0.022,86
ObjectId("5d3257e36b361d2ed051d468"),318,18,1141310923866427392,Joy,1.2,190,574,0,0.012,0.022,82
ObjectId("5d3257e36b361d2ed051d469"),318,17,1141310923312791553,Joy,1.2,322,636,0,0.02,0.024,78
ObjectId("5d3257e36b361d2ed051d46a"),318,16,1141310922503282688,Joy,1.2,261,705,0,0.016,0.027,73
ObjectId("5d3257e36b361d2ed051d46b"),318,15,1141309652778401793,Joy,1.2,354,844,0,0.022,0.032,68
