_id,hilo,posicion_hilo,fecha,id,user_id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo
ObjectId("5d257ef46b361d2564f95b69"),111,4,""2018-08-12T16:17:10.000Z"",1028676777479208960,1164836580,Joy,1.10526,1,10,0,0.016,0.051,50
ObjectId("5d257ef46b361d2564f95b6a"),111,3,""2018-08-12T16:17:10.000Z"",1028676776518713345,1164836580,Joy,1.10526,8,17,0,0.129,0.087,38
ObjectId("5d257ef46b361d2564f95b6b"),111,2,""2018-08-12T16:17:09.000Z"",1028676775239458817,1164836580,Fear,1.10526,3,10,0,0.048,0.051,26
ObjectId("5d257ef46b361d2564f95b6c"),111,1,""2018-08-12T16:17:09.000Z"",1028676774257983488,1164836580,Fear,1.10526,1,13,0,0.016,0.067,13
ObjectId("5d257ef46b361d2564f95b6d"),111,0,""2018-08-12T16:17:09.000Z"",1028676773003841536,1164836580,Joy,1.10526,34,84,0,0.548,0.431,1
ObjectId("5d257ef46b361d2564f95b6e"),112,8,""2019-06-20T16:36:41.000Z"",1141746703302832130,1112087762067427329,Joy,1.42688,1582,3245,0,0.198,0.228,100
ObjectId("5d257ef46b361d2564f95b6f"),112,7,""2019-06-20T16:36:41.000Z"",1141746702208176129,1112087762067427329,Fear,1.42688,541,1461,0,0.068,0.103,88
ObjectId("5d257ef46b361d2564f95b70"),112,6,""2019-06-20T16:36:40.000Z"",1141746700123611136,1112087762067427329,Sadness,1.42688,755,1464,0,0.094,0.103,75
ObjectId("5d257ef46b361d2564f95b71"),112,5,""2019-06-20T16:36:38.000Z"",1141746690661191680,1112087762067427329,Joy,1.42688,760,1215,0,0.095,0.085,63
ObjectId("5d257ef46b361d2564f95b72"),112,4,""2019-06-20T16:36:36.000Z"",1141746684780797953,1112087762067427329,Joy,1.42688,558,1051,0,0.07,0.074,50
ObjectId("5d257ef46b361d2564f95b73"),112,3,""2019-06-20T16:36:35.000Z"",1141746677897932800,1112087762067427329,Joy,1.42688,705,1189,0,0.088,0.084,38
ObjectId("5d257ef46b361d2564f95b74"),112,2,""2019-06-20T16:36:33.000Z"",1141746671879172097,1112087762067427329,Fear,1.42688,630,1173,0,0.079,0.083,26
ObjectId("5d257ef46b361d2564f95b75"),112,1,""2019-06-20T16:36:32.000Z"",1141746664459386880,1112087762067427329,Fear,1.42688,457,884,0,0.057,0.062,13
ObjectId("5d257ef46b361d2564f95b76"),112,0,""2019-06-20T16:36:26.000Z"",1141746639511703552,1112087762067427329,Fear,1.42688,2011,2532,0,0.251,0.178,1
ObjectId("5d257ef46b361d2564f95b77"),113,8,""2019-02-27T06:17:17.000Z"",1100640998202331136,50239585,Fear,1.13578,10,200,0,0.13,0.216,100
ObjectId("5d257ef46b361d2564f95b78"),113,7,""2019-02-27T06:15:45.000Z"",1100640613345574913,50239585,Fear,1.13578,6,136,0,0.078,0.147,88
ObjectId("5d257ef46b361d2564f95b79"),113,6,""2019-02-27T06:13:54.000Z"",1100640144632143872,50239585,Joy,1.13578,7,110,0,0.091,0.119,75
ObjectId("5d257ef46b361d2564f95b7a"),113,5,""2019-02-27T06:11:15.000Z"",1100639478354309121,50239585,Joy,1.13578,3,73,0,0.039,0.079,63
ObjectId("5d257ef46b361d2564f95b7b"),113,4,""2019-02-27T06:09:22.000Z"",1100639006813913093,50239585,Joy,1.13578,3,74,0,0.039,0.08,50
ObjectId("5d257ef46b361d2564f95b7c"),113,3,""2019-02-27T06:08:14.000Z"",1100638719579586560,50239585,Sadness,1.13578,4,51,0,0.052,0.055,38
ObjectId("5d257ef46b361d2564f95b7d"),113,2,""2019-02-27T06:06:19.000Z"",1100638236651732992,50239585,Surprise,1.13578,3,59,0,0.039,0.064,26
ObjectId("5d257ef46b361d2564f95b7e"),113,1,""2019-02-27T06:04:18.000Z"",1100637732404047872,50239585,Joy,1.13578,4,61,0,0.052,0.066,13
ObjectId("5d257ef46b361d2564f95b7f"),113,0,""2019-02-27T06:02:09.000Z"",1100637187962331136,50239585,Surprise,1.13578,36,162,0,0.468,0.175,1
ObjectId("5d257ef46b361d2564f95b80"),114,8,""2019-05-31T15:47:52.000Z"",1134486661268725760,705329736856289280,Joy,0.68881,8,47,0,0.087,0.125,100
ObjectId("5d257ef46b361d2564f95b81"),114,7,""2019-05-31T15:47:52.000Z"",1134486660098531328,705329736856289280,Joy,0.68881,7,29,0,0.076,0.077,88
ObjectId("5d257ef46b361d2564f95b82"),114,6,""2019-05-31T15:47:51.000Z"",1134486659041583105,705329736856289280,Joy,0.68881,7,26,0,0.076,0.069,75
ObjectId("5d257ef46b361d2564f95b83"),114,5,""2019-05-31T15:47:51.000Z"",1134486657988726784,705329736856289280,Joy,0.68881,6,22,0,0.065,0.059,63
ObjectId("5d257ef46b361d2564f95b84"),114,4,""2019-05-31T15:47:51.000Z"",1134486656910811138,705329736856289280,Fear,0.68881,9,29,0,0.098,0.077,50
ObjectId("5d257ef46b361d2564f95b85"),114,3,""2019-05-31T15:47:51.000Z"",1134486655736471552,705329736856289280,Joy,0.68881,5,23,0,0.054,0.061,38
ObjectId("5d257ef46b361d2564f95b86"),114,2,""2019-05-31T15:47:50.000Z"",1134486654679420928,705329736856289280,Disgust,0.68881,5,24,0,0.054,0.064,26
ObjectId("5d257ef46b361d2564f95b87"),114,1,""2019-05-31T15:47:50.000Z"",1134486653567950851,705329736856289280,Fear,0.68881,8,27,0,0.087,0.072,13
ObjectId("5d257ef46b361d2564f95b88"),114,0,""2019-05-31T15:47:50.000Z"",1134486652280287232,705329736856289280,Fear,0.68881,36,147,0,0.391,0.392,1
ObjectId("5d257ef46b361d2564f95b89"),115,8,""2019-06-03T00:42:08.000Z"",1135345889898184704,854483338530349056,Fear,1.25513,19,226,0,0.108,0.151,100
ObjectId("5d257ef46b361d2564f95b8a"),115,7,""2019-06-03T00:42:08.000Z"",1135345889155747841,854483338530349056,Joy,1.25513,18,185,0,0.102,0.124,88
ObjectId("5d257ef46b361d2564f95b8b"),115,6,""2019-06-03T00:42:08.000Z"",1135345888350560258,854483338530349056,Joy,1.25513,14,152,0,0.08,0.102,75
ObjectId("5d257ef46b361d2564f95b8c"),115,5,""2019-06-03T00:42:07.000Z"",1135345887595548673,854483338530349056,Fear,1.25513,14,142,0,0.08,0.095,63
ObjectId("5d257ef46b361d2564f95b8d"),115,4,""2019-06-03T00:42:07.000Z"",1135345886811176960,854483338530349056,Fear,1.25513,14,135,0,0.08,0.09,50
ObjectId("5d257ef46b361d2564f95b8e"),115,3,""2019-06-03T00:42:07.000Z"",1135345886089830400,854483338530349056,Joy,1.25513,10,132,0,0.057,0.088,38
ObjectId("5d257ef46b361d2564f95b8f"),115,2,""2019-06-03T00:42:07.000Z"",1135345885301231616,854483338530349056,Joy,1.25513,14,143,0,0.08,0.096,26
ObjectId("5d257ef46b361d2564f95b90"),115,1,""2019-06-03T00:42:07.000Z"",1135345884584013824,854483338530349056,Anger,1.25513,14,137,0,0.08,0.092,13
ObjectId("5d257ef46b361d2564f95b91"),115,0,""2019-06-03T00:42:06.000Z"",1135345882335809536,854483338530349056,Joy,1.25513,58,239,1,0.33,0.16,1
ObjectId("5d257ef46b361d2564f95b92"),116,8,""2019-02-18T10:21:40.000Z"",1097441008722341888,792017765544693760,Fear,0.9814,130,515,0,0.127,0.166,100
ObjectId("5d257ef46b361d2564f95b93"),116,7,""2019-02-18T09:01:42.000Z"",1097420886028767232,792017765544693760,Sadness,0.9814,36,208,0,0.035,0.067,88
ObjectId("5d257ef46b361d2564f95b94"),116,6,""2019-02-18T09:01:03.000Z"",1097420718730547200,792017765544693760,Sadness,0.9814,34,196,0,0.033,0.063,75
ObjectId("5d257ef46b361d2564f95b95"),116,5,""2019-02-18T09:00:17.000Z"",1097420526300090368,792017765544693760,Surprise,0.9814,33,194,0,0.032,0.063,63
ObjectId("5d257ef46b361d2564f95b96"),116,4,""2019-02-18T08:59:49.000Z"",1097420409320992770,792017765544693760,Sadness,0.9814,36,207,0,0.035,0.067,50
ObjectId("5d257ef46b361d2564f95b97"),116,3,""2019-02-18T08:57:59.000Z"",1097419947364573184,792017765544693760,Anger,0.9814,84,336,0,0.082,0.108,38
ObjectId("5d257ef46b361d2564f95b98"),116,2,""2019-02-18T08:55:35.000Z"",1097419342772387840,792017765544693760,Fear,0.9814,67,243,0,0.065,0.078,26
ObjectId("5d257ef46b361d2564f95b99"),116,1,""2019-02-18T08:51:40.000Z"",1097418357542977536,792017765544693760,Surprise,0.9814,123,435,0,0.12,0.14,13
ObjectId("5d257ef46b361d2564f95b9a"),116,0,""2019-02-18T08:47:23.000Z"",1097417280084951040,792017765544693760,Surprise,0.9814,480,765,0,0.469,0.247,1
ObjectId("5d257ef46b361d2564f95b9b"),117,8,""2018-12-25T07:47:28.000Z"",1077470871437090818,2796960419,Joy,0.80749,65,174,3,0.102,0.125,100
ObjectId("5d257ef46b361d2564f95b9c"),117,7,""2018-12-25T07:47:28.000Z"",1077470868706676736,2796960419,Joy,0.80749,47,120,0,0.073,0.086,88
ObjectId("5d257ef46b361d2564f95b9d"),117,6,""2018-12-25T07:47:27.000Z"",1077470866663972864,2796960419,Fear,0.80749,54,133,0,0.084,0.096,75
ObjectId("5d257ef46b361d2564f95b9e"),117,5,""2018-12-25T07:47:27.000Z"",1077470864327749632,2796960419,Joy,0.80749,58,138,0,0.091,0.099,63
ObjectId("5d257ef46b361d2564f95b9f"),117,4,""2018-12-25T07:47:26.000Z"",1077470862272618496,2796960419,Joy,0.80749,47,100,0,0.073,0.072,50
ObjectId("5d257ef46b361d2564f95ba0"),117,3,""2018-12-25T07:47:26.000Z"",1077470859751841792,2796960419,Joy,0.80749,33,83,0,0.052,0.06,38
ObjectId("5d257ef46b361d2564f95ba1"),117,2,""2018-12-25T07:47:25.000Z"",1077470857876918272,2796960419,Disgust,0.80749,60,112,0,0.094,0.081,26
ObjectId("5d257ef46b361d2564f95ba2"),117,1,""2018-12-25T07:47:25.000Z"",1077470855729434625,2796960419,Sadness,0.80749,41,94,0,0.064,0.068,13
ObjectId("5d257ef46b361d2564f95ba3"),117,0,""2018-12-25T07:47:24.000Z"",1077470851308679168,2796960419,Joy,0.80749,234,436,0,0.366,0.313,1
ObjectId("5d257ef46b361d2564f95ba4"),118,8,""2019-06-19T19:01:16.000Z"",1141420700726509568,1084799348754460673,Fear,0.70106,0,1,0,0,0.053,100
ObjectId("5d257ef46b361d2564f95ba5"),118,7,""2019-06-19T19:01:15.000Z"",1141420698876796928,1084799348754460673,Joy,0.70106,0,1,0,0,0.053,88
ObjectId("5d257ef46b361d2564f95ba6"),118,6,""2019-06-19T19:01:15.000Z"",1141420697035481088,1084799348754460673,Sadness,0.70106,1,0,0,0.2,0,75
ObjectId("5d257ef46b361d2564f95ba7"),118,5,""2019-06-19T19:01:14.000Z"",1141420695185833984,1084799348754460673,Joy,0.70106,0,1,0,0,0.053,63
ObjectId("5d257ef46b361d2564f95ba8"),118,4,""2019-06-19T19:01:14.000Z"",1141420693352939520,1084799348754460673,Fear,0.70106,0,1,0,0,0.053,50
ObjectId("5d257ef46b361d2564f95ba9"),118,3,""2019-06-19T19:01:14.000Z"",1141420691498999808,1084799348754460673,Joy,0.70106,0,1,0,0,0.053,38
ObjectId("5d257ef46b361d2564f95baa"),118,2,""2019-06-19T19:01:13.000Z"",1141420689657716736,1084799348754460673,Fear,0.70106,0,1,0,0,0.053,26
ObjectId("5d257ef46b361d2564f95bab"),118,1,""2019-06-19T19:01:13.000Z"",1141420687619313664,1084799348754460673,Fear,0.70106,0,1,0,0,0.053,13
ObjectId("5d257ef46b361d2564f95bac"),118,0,""2019-06-19T19:01:12.000Z"",1141420685903814656,1084799348754460673,Joy,0.70106,3,11,0,0.6,0.579,1
ObjectId("5d257ef46b361d2564f95bad"),119,8,""2019-06-24T10:48:09.000Z"",1143108542775382016,220673613,Joy,0.91502,4,17,0,0.026,0.038,100
ObjectId("5d257ef46b361d2564f95bae"),119,7,""2019-06-23T21:15:08.000Z"",1142903943590268929,220673613,Fear,0.91502,2,10,0,0.013,0.022,88
ObjectId("5d257ef46b361d2564f95baf"),119,6,""2019-06-23T20:43:16.000Z"",1142895922453667856,220673613,Joy,0.91502,19,51,0,0.124,0.114,75
ObjectId("5d257ef46b361d2564f95bb0"),119,5,""2019-06-23T20:40:19.000Z"",1142895180686811136,220673613,Joy,0.91502,2,22,0,0.013,0.049,63
ObjectId("5d257ef46b361d2564f95bb1"),119,4,""2019-06-23T20:36:32.000Z"",1142894226746855424,220673613,Surprise,0.91502,5,35,0,0.033,0.078,50
ObjectId("5d257ef46b361d2564f95bb2"),119,3,""2019-06-23T20:33:48.000Z"",1142893539833077761,220673613,Joy,0.91502,4,26,0,0.026,0.058,38
ObjectId("5d257ef46b361d2564f95bb3"),119,2,""2019-06-23T20:30:39.000Z"",1142892745687797760,220673613,Surprise,0.91502,4,29,0,0.026,0.065,26
ObjectId("5d257ef46b361d2564f95bb4"),119,1,""2019-06-23T20:25:11.000Z"",1142891369343737857,220673613,Fear,0.91502,20,67,0,0.131,0.15,13
ObjectId("5d257ef46b361d2564f95bb5"),119,0,""2019-06-23T20:21:57.000Z"",1142890558307913728,220673613,Disgust,0.91502,92,188,0,0.601,0.422,1
ObjectId("5d257ef46b361d2564f95bb6"),120,8,""2019-03-04T15:54:20.000Z"",1102598155693105153,239005322,Joy,1.20683,357,1362,0,0.062,0.105,100
ObjectId("5d257ef46b361d2564f95bb7"),120,7,""2019-03-04T15:45:13.000Z"",1102595860347699200,239005322,Sadness,1.20683,371,1140,0,0.064,0.088,88
ObjectId("5d257ef46b361d2564f95bb8"),120,6,""2019-03-04T15:37:42.000Z"",1102593971472211970,239005322,Anger,1.20683,308,903,0,0.053,0.07,75
ObjectId("5d257ef46b361d2564f95bb9"),120,5,""2019-03-04T15:25:42.000Z"",1102590949602021376,239005322,Joy,1.20683,436,1404,0,0.076,0.108,63
ObjectId("5d257ef46b361d2564f95bba"),120,4,""2019-03-04T15:25:42.000Z"",1102590948813537282,239005322,Joy,1.20683,567,1024,0,0.098,0.079,50
ObjectId("5d257ef46b361d2564f95bbb"),120,3,""2019-03-04T15:25:41.000Z"",1102590947592949761,239005322,Disgust,1.20683,367,840,0,0.064,0.065,38
ObjectId("5d257ef46b361d2564f95bbc"),120,2,""2019-03-04T15:25:41.000Z"",1102590946854793217,239005322,Joy,1.20683,483,997,0,0.084,0.077,26
ObjectId("5d257ef46b361d2564f95bbd"),120,1,""2019-03-04T15:25:41.000Z"",1102590945344675845,239005322,Fear,1.20683,475,1063,0,0.082,0.082,13
ObjectId("5d257ef46b361d2564f95bbe"),120,0,""2019-03-04T15:25:40.000Z"",1102590942345916416,239005322,Fear,1.20683,2406,4234,0,0.417,0.326,1
ObjectId("5d257ef46b361d2564f95bbf"),121,8,""2019-06-17T15:00:31.000Z"",1140635340627042305,854483338530349056,Joy,1.25513,24,249,0,0.163,0.176,100
ObjectId("5d257ef46b361d2564f95bc0"),121,7,""2019-06-17T15:00:31.000Z"",1140635339834290176,854483338530349056,Joy,1.25513,24,188,0,0.163,0.133,88
ObjectId("5d257ef46b361d2564f95bc1"),121,6,""2019-06-17T15:00:31.000Z"",1140635339028959232,854483338530349056,Joy,1.25513,10,135,0,0.068,0.095,75
ObjectId("5d257ef46b361d2564f95bc2"),121,5,""2019-06-17T15:00:31.000Z"",1140635338278227968,854483338530349056,Fear,1.25513,11,141,0,0.075,0.1,63
ObjectId("5d257ef46b361d2564f95bc3"),121,4,""2019-06-17T15:00:31.000Z"",1140635337380659200,854483338530349056,Joy,1.25513,10,127,0,0.068,0.09,50
ObjectId("5d257ef46b361d2564f95bc4"),121,3,""2019-06-17T15:00:30.000Z"",1140635336604651525,854483338530349056,Joy,1.25513,8,124,0,0.054,0.088,38
ObjectId("5d257ef46b361d2564f95bc5"),121,2,""2019-06-17T15:00:30.000Z"",1140635335400968192,854483338530349056,Joy,1.25513,9,123,0,0.061,0.087,26
ObjectId("5d257ef46b361d2564f95bc6"),121,1,""2019-06-17T15:00:30.000Z"",1140635334490767362,854483338530349056,Joy,1.25513,9,122,0,0.061,0.086,13
ObjectId("5d257ef46b361d2564f95bc7"),121,0,""2019-06-17T15:00:30.000Z"",1140635333354070017,854483338530349056,Disgust,1.25513,41,206,1,0.279,0.145,1
ObjectId("5d257ef46b361d2564f95bc8"),122,9,""2018-08-22T22:57:26.000Z"",1032401389320851456,873575005585461248,Joy,0.80005,10,29,0,0.051,0.055,100
ObjectId("5d257ef46b361d2564f95bc9"),122,8,""2018-08-22T22:57:26.000Z"",1032401386414202880,873575005585461248,Joy,0.80005,9,24,0,0.045,0.046,89
ObjectId("5d257ef46b361d2564f95bca"),122,7,""2018-08-22T22:57:25.000Z"",1032401382853300224,873575005585461248,Joy,0.80005,7,26,0,0.035,0.049,78
ObjectId("5d257ef46b361d2564f95bcb"),122,6,""2018-08-22T22:57:24.000Z"",1032401379606913024,873575005585461248,Joy,0.80005,10,27,0,0.051,0.051,67
ObjectId("5d257ef46b361d2564f95bcc"),122,5,""2018-08-22T22:57:23.000Z"",1032401376444403712,873575005585461248,Surprise,0.80005,9,28,0,0.045,0.053,56
ObjectId("5d257ef46b361d2564f95bcd"),122,4,""2018-08-22T22:57:23.000Z"",1032401373634199552,873575005585461248,Joy,0.80005,8,22,0,0.04,0.042,45
ObjectId("5d257ef46b361d2564f95bce"),122,3,""2018-08-22T22:57:22.000Z"",1032401369771192321,873575005585461248,Joy,0.80005,7,17,0,0.035,0.032,34
ObjectId("5d257ef46b361d2564f95bcf"),122,2,""2018-08-22T22:57:21.000Z"",1032401366587719681,873575005585461248,Surprise,0.80005,5,17,0,0.025,0.032,23
ObjectId("5d257ef46b361d2564f95bd0"),122,1,""2018-08-22T22:57:20.000Z"",1032401363190394886,873575005585461248,Sadness,0.80005,5,17,0,0.025,0.032,12
ObjectId("5d257ef46b361d2564f95bd1"),122,0,""2018-08-22T22:57:15.000Z"",1032401340952182784,873575005585461248,Joy,0.80005,127,318,0,0.641,0.605,1
ObjectId("5d257ef46b361d2564f95bd2"),123,9,""2019-06-22T21:40:35.000Z"",1142547956790255616,17888709,Joy,0.98163,24,25,0,0.075,0.06,100
ObjectId("5d257ef46b361d2564f95bd3"),123,8,""2019-06-22T21:39:01.000Z"",1142547562957688838,17888709,Fear,0.98163,24,26,0,0.075,0.062,89
ObjectId("5d257ef46b361d2564f95bd4"),123,7,""2019-06-22T21:37:56.000Z"",1142547291057741826,17888709,Surprise,0.98163,14,21,0,0.044,0.05,78
ObjectId("5d257ef46b361d2564f95bd5"),123,6,""2019-06-22T21:37:08.000Z"",1142547092260323331,17888709,Joy,0.98163,12,15,0,0.038,0.036,67
ObjectId("5d257ef46b361d2564f95bd6"),123,5,""2019-06-22T21:36:26.000Z"",1142546912475672576,17888709,Joy,0.98163,15,20,0,0.047,0.048,56
ObjectId("5d257ef46b361d2564f95bd7"),123,4,""2019-06-22T21:35:19.000Z"",1142546633566986240,17888709,Joy,0.98163,17,25,0,0.053,0.06,45
ObjectId("5d257ef46b361d2564f95bd8"),123,3,""2019-06-22T21:31:55.000Z"",1142545779413831681,17888709,Joy,0.98163,20,28,0,0.063,0.067,34
ObjectId("5d257ef46b361d2564f95bd9"),123,2,""2019-06-22T21:31:12.000Z"",1142545595992645632,17888709,Surprise,0.98163,20,28,0,0.063,0.067,23
ObjectId("5d257ef46b361d2564f95bda"),123,1,""2019-06-22T21:30:39.000Z"",1142545458142703617,17888709,Joy,0.98163,25,38,0,0.078,0.091,12
ObjectId("5d257ef46b361d2564f95bdb"),123,0,""2019-06-22T21:28:41.000Z"",1142544962413686784,17888709,Joy,0.98163,147,191,0,0.461,0.457,1
ObjectId("5d257ef46b361d2564f95bdc"),124,9,""2019-06-20T23:29:38.000Z"",1141850627858845696,105326014,Joy,0.88221,209,475,0,0.076,0.129,100
ObjectId("5d257ef46b361d2564f95bdd"),124,8,""2019-06-20T23:29:38.000Z"",1141850627133169664,105326014,Fear,0.88221,197,286,0,0.072,0.078,89
ObjectId("5d257ef46b361d2564f95bde"),124,7,""2019-06-20T23:29:38.000Z"",1141850626415972352,105326014,Sadness,0.88221,152,223,0,0.055,0.061,78
ObjectId("5d257ef46b361d2564f95bdf"),124,6,""2019-06-20T23:29:38.000Z"",1141850625799380992,105326014,Joy,0.88221,143,237,0,0.052,0.065,67
ObjectId("5d257ef46b361d2564f95be0"),124,5,""2019-06-20T23:29:38.000Z"",1141850625233133568,105326014,Joy,0.88221,158,244,0,0.058,0.066,56
ObjectId("5d257ef46b361d2564f95be1"),124,4,""2019-06-20T23:29:38.000Z"",1141850624742395906,105326014,Fear,0.88221,121,213,0,0.044,0.058,45
ObjectId("5d257ef46b361d2564f95be2"),124,3,""2019-06-20T23:29:38.000Z"",1141850624125878272,105326014,Joy,0.88221,155,247,0,0.057,0.067,34
ObjectId("5d257ef46b361d2564f95be3"),124,2,""2019-06-20T23:29:37.000Z"",1141850623492554752,105326014,Joy,0.88221,78,167,0,0.028,0.045,23
ObjectId("5d257ef46b361d2564f95be4"),124,1,""2019-06-20T23:29:37.000Z"",1141850622880129024,105326014,Surprise,0.88221,160,288,0,0.058,0.078,12
ObjectId("5d257ef46b361d2564f95be5"),124,0,""2019-06-20T23:22:22.000Z"",1141848795610853377,105326014,Joy,0.88221,1368,1291,0,0.499,0.352,1
ObjectId("5d257ef46b361d2564f95be6"),125,9,""2018-04-14T13:38:53.000Z"",985150402441211905,15639774,Joy,1.18532,766,3828,0,0.09,0.133,100
ObjectId("5d257ef46b361d2564f95be7"),125,8,""2018-04-14T13:36:27.000Z"",985149790429249537,15639774,Disgust,1.18532,429,1945,0,0.05,0.068,89
ObjectId("5d257ef46b361d2564f95be8"),125,7,""2018-04-14T13:34:08.000Z"",985149204103335938,15639774,Fear,1.18532,857,3123,0,0.1,0.108,78
ObjectId("5d257ef46b361d2564f95be9"),125,6,""2018-04-14T13:31:50.000Z"",985148625075523584,15639774,Joy,1.18532,639,2780,0,0.075,0.097,67
ObjectId("5d257ef46b361d2564f95bea"),125,5,""2018-04-14T13:27:40.000Z"",985147576969244672,15639774,Fear,1.18532,552,2293,0,0.065,0.08,56
ObjectId("5d257ef46b361d2564f95beb"),125,4,""2018-04-14T13:25:48.000Z"",985147110403330049,15639774,Joy,1.18532,277,1466,0,0.032,0.051,45
ObjectId("5d257ef46b361d2564f95bec"),125,3,""2018-04-14T13:24:18.000Z"",985146732236374017,15639774,Joy,1.18532,314,1597,0,0.037,0.055,34
ObjectId("5d257ef46b361d2564f95bed"),125,2,""2018-04-14T13:23:21.000Z"",985146491126808576,15639774,Anger,1.18532,320,1572,0,0.037,0.055,23
ObjectId("5d257ef46b361d2564f95bee"),125,1,""2018-04-14T13:21:26.000Z"",985146008433774592,15639774,Surprise,1.18532,562,2205,0,0.066,0.077,12
ObjectId("5d257ef46b361d2564f95bef"),125,0,""2018-04-14T13:20:25.000Z"",985145755726999552,15639774,Fear,1.18532,3837,7997,0,0.449,0.278,1
ObjectId("5d257ef46b361d2564f95bf0"),126,9,""2018-07-12T03:25:21.000Z"",1017248519726305281,16279337,Surprise,0.86429,5,42,0,0.013,0.024,100
ObjectId("5d257ef46b361d2564f95bf1"),126,8,""2018-07-12T03:05:29.000Z"",1017243519230959616,16279337,Surprise,0.86429,1,33,0,0.003,0.019,89
ObjectId("5d257ef46b361d2564f95bf2"),126,7,""2018-07-12T02:51:21.000Z"",1017239963371331584,16279337,Joy,0.86429,9,103,0,0.023,0.06,78
ObjectId("5d257ef46b361d2564f95bf3"),126,6,""2018-07-12T02:48:43.000Z"",1017239303187906561,16279337,Joy,0.86429,16,112,0,0.04,0.065,67
ObjectId("5d257ef46b361d2564f95bf4"),126,5,""2018-07-12T02:48:43.000Z"",1017239302365802496,16279337,Joy,0.86429,11,105,0,0.028,0.061,56
ObjectId("5d257ef46b361d2564f95bf5"),126,4,""2018-07-12T02:48:43.000Z"",1017239301506007040,16279337,Joy,0.86429,15,116,0,0.038,0.068,45
ObjectId("5d257ef46b361d2564f95bf6"),126,3,""2018-07-12T02:48:43.000Z"",1017239300759433217,16279337,Fear,0.86429,17,141,0,0.043,0.082,34
ObjectId("5d257ef46b361d2564f95bf7"),126,2,""2018-07-12T02:48:42.000Z"",1017239299014553603,16279337,Joy,0.86429,17,134,0,0.043,0.078,23
ObjectId("5d257ef46b361d2564f95bf8"),126,1,""2018-07-12T02:39:54.000Z"",1017237081012047872,16279337,Joy,0.86429,22,191,0,0.056,0.111,12
ObjectId("5d257ef46b361d2564f95bf9"),126,0,""2018-07-12T02:36:18.000Z"",1017236176325959680,16279337,Joy,0.86429,282,740,0,0.712,0.431,1
ObjectId("5d257ef46b361d2564f95bfa"),127,9,""2019-06-22T22:20:06.000Z"",1142557902617530369,15407632,Disgust,1.20577,520,4111,0,0.038,0.078,100
ObjectId("5d257ef46b361d2564f95bfb"),127,8,""2019-06-22T22:11:28.000Z"",1142555731272458240,15407632,Fear,1.20577,509,3055,0,0.037,0.058,89
ObjectId("5d257ef46b361d2564f95bfc"),127,7,""2019-06-22T22:07:57.000Z"",1142554847478075392,15407632,Joy,1.20577,411,2680,0,0.03,0.051,78
ObjectId("5d257ef46b361d2564f95bfd"),127,6,""2019-06-22T22:06:14.000Z"",1142554415682871296,15407632,Joy,1.20577,463,2997,0,0.034,0.057,67
ObjectId("5d257ef46b361d2564f95bfe"),127,5,""2019-06-22T22:02:20.000Z"",1142553431933980672,15407632,Joy,1.20577,546,3700,0,0.04,0.071,56
ObjectId("5d257ef46b361d2564f95bff"),127,4,""2019-06-22T21:59:08.000Z"",1142552625507782656,15407632,Joy,1.20577,449,2957,0,0.033,0.056,45
ObjectId("5d257ef46b361d2564f95c00"),127,3,""2019-06-22T21:54:55.000Z"",1142551565355536384,15407632,Disgust,1.20577,746,4268,0,0.055,0.081,34
ObjectId("5d257ef46b361d2564f95c01"),127,2,""2019-06-22T21:50:26.000Z"",1142550438425722880,15407632,Fear,1.20577,711,3601,0,0.052,0.069,23
ObjectId("5d257ef46b361d2564f95c02"),127,1,""2019-06-22T21:45:02.000Z"",1142549077067833345,15407632,Fear,1.20577,983,4306,0,0.072,0.082,12
ObjectId("5d257ef46b361d2564f95c03"),127,0,""2019-06-22T21:39:25.000Z"",1142547665852305408,15407632,Joy,1.20577,8297,20783,0,0.608,0.396,1
