_id,hilo,posicion_hilo,id,emocion,puntaje_sigmoideo,total_rt,total_fav,total_hashtags,aporte_rt,aporte_fav,progreso_hilo,user_puntaje_sigmo,user_verificado,log_total_rt,log_total_fav,rnd_user_puntaje_sigmo,log_user_total_followers
ObjectId("5d34a67b6b361d34247c22be"),315,5,1095392331765895169,Joy,1.33976,13,22,1,0.028,0.035,24,1.33976,false,1.146128035678238,1.3617278360175928,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c22bf"),315,4,1095392330440470528,Fear,1.33976,31,45,1,0.067,0.072,19,1.33976,false,1.505149978319906,1.662757831681574,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c22c0"),315,3,1095392328972410890,Fear,1.33976,18,28,1,0.039,0.045,14,1.33976,false,1.2787536009528289,1.462397997898956,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c22c1"),315,2,1095392327454085120,Joy,1.33976,45,58,0,0.098,0.092,10,1.33976,false,1.662757831681574,1.7708520116421442,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c22c2"),315,1,1095392325755461632,Disgust,1.33976,25,30,0,0.054,0.048,6,1.33976,false,1.414973347970818,1.4913616938342726,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c22c3"),315,0,1095392324069269504,Joy,1.33976,88,89,1,0.191,0.141,1,1.33976,false,1.9493900066449128,1.954242509439325,1.3,4.5501059993475925
ObjectId("5d34a67b6b361d34247c22c4"),317,22,1143632539770413056,Anger,0.81471,19,42,1,0.031,0.047,100,0.81471,false,1.3010299956639813,1.6334684555795864,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22c5"),317,21,1143604675662491650,Joy,0.81471,26,41,2,0.043,0.046,96,0.81471,false,1.4313637641589874,1.6232492903979006,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22c6"),317,20,1143604674819440640,Surprise,0.81471,15,26,0,0.025,0.029,91,0.81471,false,1.2041199826559248,1.4313637641589874,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22c7"),317,19,1143604674035167234,Fear,0.81471,23,29,1,0.038,0.032,86,0.81471,false,1.380211241711606,1.4771212547196624,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22c8"),317,18,1143604673288519681,Joy,0.81471,23,23,1,0.038,0.026,82,0.81471,false,1.380211241711606,1.380211241711606,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22c9"),317,17,1143604672449732608,Joy,0.81471,23,24,1,0.038,0.027,78,0.81471,false,1.380211241711606,1.3979400086720377,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22ca"),317,16,1143604670780325889,Surprise,0.81471,24,24,1,0.039,0.027,73,0.81471,false,1.3979400086720377,1.3979400086720377,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22cb"),317,15,1143604669907918848,Fear,0.81471,26,29,1,0.043,0.032,68,0.81471,false,1.4313637641589874,1.4771212547196624,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22cc"),317,14,1143604669090021376,Joy,0.81471,33,37,1,0.054,0.041,64,0.81471,false,1.5314789170422551,1.5797835966168101,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22cd"),317,13,1143604668242767873,Joy,0.81471,17,30,1,0.028,0.033,60,0.81471,false,1.255272505103306,1.4913616938342726,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22ce"),317,12,1143604667265486850,Joy,0.81471,14,31,0,0.023,0.035,55,0.81471,false,1.1760912590556813,1.505149978319906,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22cf"),317,11,1143604666330177541,Joy,0.81471,12,27,1,0.02,0.03,50,0.81471,false,1.1139433523068367,1.4471580313422192,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22d0"),317,10,1143604665478766592,Joy,0.81471,17,30,0,0.028,0.033,46,0.81471,false,1.255272505103306,1.4913616938342726,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22d1"),317,9,1143604664505647104,Surprise,0.81471,13,22,0,0.021,0.025,42,0.81471,false,1.146128035678238,1.3617278360175928,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22d2"),317,8,1143604663540994048,Surprise,0.81471,12,25,0,0.02,0.028,37,0.81471,false,1.1139433523068367,1.414973347970818,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22d3"),317,7,1143604662685380609,Joy,0.81471,12,25,0,0.02,0.028,32,0.81471,false,1.1139433523068367,1.414973347970818,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22d4"),317,6,1143604661800321032,Joy,0.81471,13,26,0,0.021,0.029,28,0.81471,false,1.146128035678238,1.4313637641589874,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22d5"),317,5,1143604661003444224,Fear,0.81471,16,31,0,0.026,0.035,24,0.81471,false,1.2304489213782739,1.505149978319906,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22d6"),317,4,1143604660181393410,Fear,0.81471,20,34,0,0.033,0.038,19,0.81471,false,1.3222192947339193,1.5440680443502757,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22d7"),317,3,1143604659346640898,Anger,0.81471,14,29,0,0.023,0.032,14,0.81471,false,1.1760912590556813,1.4771212547196624,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22d8"),317,2,1143604658352656385,Joy,0.81471,19,31,0,0.031,0.035,10,0.81471,false,1.3010299956639813,1.505149978319906,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22d9"),317,1,1143604657425661954,Fear,0.81471,19,41,0,0.031,0.046,6,0.81471,false,1.3010299956639813,1.6232492903979006,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22da"),317,0,1143604655613775873,Joy,0.81471,200,238,0,0.327,0.266,1,0.81471,false,2.303196057420489,2.3783979009481375,0.8,4.49464151028204
ObjectId("5d34a67b6b361d34247c22db"),319,22,1128931778184515584,Joy,0.88945,83,203,0,0.052,0.057,100,0.88945,false,1.9242792860618816,2.3096301674258988,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22dc"),319,21,1128931776510988288,Fear,0.88945,132,294,0,0.083,0.083,96,0.88945,false,2.123851640967086,2.469822015978163,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22dd"),319,20,1128931774376161280,Anger,0.88945,62,142,0,0.039,0.04,91,0.88945,false,1.7993405494535817,2.155336037465062,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22de"),319,19,1128931772387995648,Fear,0.88945,46,123,0,0.029,0.035,86,0.88945,false,1.6720978579357175,2.093421685162235,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22df"),319,18,1128931769993060352,Joy,0.88945,47,110,0,0.03,0.031,82,0.88945,false,1.6812412373755872,2.0453229787866576,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22e0"),319,17,1128931767879127040,Joy,0.88945,55,110,0,0.035,0.031,78,0.88945,false,1.7481880270062005,2.0453229787866576,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22e1"),319,16,1128931765693894657,Joy,0.88945,53,125,0,0.033,0.035,73,0.88945,false,1.7323937598229686,2.100370545117563,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22e2"),319,15,1128931762741100545,Fear,0.88945,48,107,0,0.03,0.03,68,0.88945,false,1.6901960800285136,2.03342375548695,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22e3"),319,14,1128931761021423616,Joy,0.88945,70,128,0,0.044,0.036,64,0.88945,false,1.8512583487190752,2.110589710299249,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22e4"),319,13,1128931759431847936,Joy,0.88945,49,112,0,0.031,0.032,60,0.88945,false,1.6989700043360187,2.0530784434834195,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22e5"),319,12,1128931757250752512,Anger,0.88945,63,141,0,0.04,0.04,55,0.88945,false,1.806179973983887,2.1522883443830563,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22e6"),319,11,1128931755153678336,Fear,0.88945,51,114,0,0.032,0.032,50,0.88945,false,1.7160033436347992,2.060697840353612,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22e7"),319,10,1128931753454964737,Joy,0.88945,41,106,0,0.026,0.03,46,0.88945,false,1.6232492903979006,2.0293837776852097,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22e8"),319,9,1128931751483588608,Joy,0.88945,41,101,0,0.026,0.028,42,0.88945,false,1.6232492903979006,2.0086001717619175,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22e9"),319,8,1128931748295970816,Disgust,0.88945,43,108,0,0.027,0.03,37,0.88945,false,1.6434526764861874,2.037426497940624,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22ea"),319,7,1128931745229885442,Fear,0.88945,52,111,0,0.033,0.031,32,0.88945,false,1.724275869600789,2.0492180226701815,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22eb"),319,6,1128931743480860672,Fear,0.88945,55,130,0,0.035,0.037,28,0.88945,false,1.7481880270062005,2.1172712956557644,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22ec"),319,5,1128931741190819840,Joy,0.88945,40,108,0,0.025,0.03,24,0.88945,false,1.6127838567197355,2.037426497940624,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22ed"),319,4,1128931739576016897,Surprise,0.88945,44,110,0,0.028,0.031,19,0.88945,false,1.6532125137753437,2.0453229787866576,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22ee"),319,3,1128931737990512641,Joy,0.88945,73,142,0,0.046,0.04,14,0.88945,false,1.8692317197309762,2.155336037465062,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22ef"),319,2,1128931735373320192,Fear,0.88945,46,116,0,0.029,0.033,10,0.88945,false,1.6720978579357175,2.0681858617461617,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22f0"),319,1,1128931732730863616,Fear,0.88945,57,138,0,0.036,0.039,6,0.88945,false,1.7634279935629373,2.143014800254095,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22f1"),319,0,1128931731627806720,Joy,0.88945,340,671,1,0.214,0.189,1,0.88945,false,2.5327543789924976,2.8273692730538253,0.9,4.464742836845146
ObjectId("5d34a67b6b361d34247c22f2"),321,22,1067786721989926913,Joy,1.41566,1440,4791,1,0.014,0.031,100,1.41566,true,3.1586639808139894,3.680516809381255,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22f3"),321,21,1067786376911994880,Joy,1.41566,2758,5157,0,0.027,0.034,96,1.41566,true,3.4407517004791854,3.712481337801919,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22f4"),321,20,1067785597916495873,Surprise,1.41566,4180,8706,0,0.041,0.057,91,1.41566,true,3.621280167550415,3.9398685444595096,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22f5"),321,19,1067784641946558465,Joy,1.41566,3246,4889,0,0.032,0.032,86,1.41566,true,3.5114822886260013,3.6893088591236203,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22f6"),321,18,1067784641262833670,Joy,1.41566,2470,5075,1,0.024,0.033,82,1.41566,true,3.3928727454020793,3.705521613422667,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22f7"),321,17,1067783405155307521,Joy,1.41566,3179,4407,1,0.031,0.029,78,1.41566,true,3.5024271199844326,3.6442415858437287,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22f8"),321,16,1067783404559761414,Joy,1.41566,2086,3607,1,0.02,0.024,73,1.41566,true,3.3195224490654542,3.557266528869904,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22f9"),321,15,1067783400365481984,Fear,1.41566,4180,7530,0,0.041,0.049,68,1.41566,true,3.621280167550415,3.8768526476013436,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22fa"),321,14,1067782587278606336,Disgust,1.41566,2179,3869,0,0.021,0.025,64,1.41566,true,3.3384564936046046,3.5877109650189114,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22fb"),321,13,1067781880777502726,Sadness,1.41566,2685,4086,1,0.026,0.027,60,1.41566,true,3.4291060083326967,3.6114046377115936,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22fc"),321,12,1067781880102170624,Fear,1.41566,2090,4576,0,0.02,0.03,55,1.41566,true,3.3203540328176717,3.6605809124272994,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22fd"),321,11,1067780896051339264,Joy,1.41566,2748,4514,0,0.027,0.029,50,1.41566,true,3.4391747398434687,3.6546577546495245,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22fe"),321,10,1067780891911643138,Joy,1.41566,3276,5468,0,0.032,0.036,46,1.41566,true,3.515476441382376,3.737907923374639,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c22ff"),321,9,1067780301114486784,Joy,1.41566,2766,4305,0,0.027,0.028,42,1.41566,true,3.442009159140952,3.6340740254874686,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c2300"),321,8,1067780300275703808,Joy,1.41566,2429,4944,0,0.024,0.032,37,1.41566,true,3.385606273598312,3.694166295933198,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c2301"),321,7,1067780299357134848,Surprise,1.41566,2820,4487,0,0.027,0.029,32,1.41566,true,3.450403086155366,3.652052848248105,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c2302"),321,6,1067780298593746944,Joy,1.41566,4443,6433,0,0.043,0.042,28,1.41566,true,3.64777405026883,3.808481056565951,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c2303"),321,5,1067780296333041664,Joy,1.41566,6758,7804,0,0.066,0.051,24,1.41566,true,3.8298824464434933,3.8923729073984363,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c2304"),321,4,1067780295699718144,Disgust,1.41566,2495,4930,0,0.024,0.032,19,1.41566,true,3.397244581010386,3.692935002531138,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c2305"),321,3,1067780293678039040,Surprise,1.41566,3993,5052,0,0.039,0.033,14,1.41566,true,3.6014080605346837,3.7035492982382303,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c2306"),321,2,1067780291358539777,Fear,1.41566,5782,8773,0,0.056,0.057,10,1.41566,true,3.7621531923035945,3.9431976300689264,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c2307"),321,1,1067778749276536832,Joy,1.41566,16773,19033,1,0.163,0.124,6,1.41566,true,4.2246366386814405,4.27953006497544,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c2308"),321,0,1067778173503528960,Joy,1.41566,17900,20783,2,0.174,0.136,1,1.41566,true,4.252877292563761,4.317729133728952,1.4,5.638189640190837
ObjectId("5d34a67b6b361d34247c2309"),324,23,1099470300897517570,Joy,1.06386,161,581,0,0.07,0.071,100,1.06386,false,2.2095150145426308,2.7649229846498886,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c230a"),324,22,1099469923091394562,Surprise,1.06386,97,518,0,0.042,0.063,96,1.06386,false,1.9912260756924949,2.7151673578484576,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c230b"),324,21,1099469459033649152,Joy,1.06386,63,261,0,0.027,0.032,91,1.06386,false,1.806179973983887,2.4183012913197452,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c230c"),324,20,1099468451859582976,Joy,1.06386,148,448,0,0.065,0.054,87,1.06386,false,2.173186268412274,2.6522463410033232,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c230d"),324,19,1099467980797345792,Fear,1.06386,89,319,0,0.039,0.039,83,1.06386,false,1.954242509439325,2.505149978319906,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c230e"),324,18,1099466438727950336,Fear,1.06386,98,336,0,0.043,0.041,78,1.06386,false,1.99563519459755,2.5276299008713385,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c230f"),324,17,1099466080702132224,Fear,1.06386,30,186,0,0.013,0.023,74,1.06386,false,1.4913616938342726,2.271841606536499,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2310"),324,16,1099465935193296896,Fear,1.06386,39,195,0,0.017,0.024,70,1.06386,false,1.6020599913279623,2.292256071356476,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2311"),324,15,1099465766460682240,Sadness,1.06386,37,185,0,0.016,0.023,66,1.06386,false,1.5797835966168101,2.2695129442179165,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2312"),324,14,1099465574541860864,Fear,1.06386,33,176,0,0.014,0.021,61,1.06386,false,1.5314789170422551,2.247973266361807,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2313"),324,13,1099465435236483072,Fear,1.06386,27,182,0,0.012,0.022,57,1.06386,false,1.4471580313422192,2.2624510897304293,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2314"),324,12,1099465235977719808,Anger,1.06386,33,195,0,0.014,0.024,53,1.06386,false,1.5314789170422551,2.292256071356476,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2315"),324,11,1099465078498385920,Joy,1.06386,34,205,0,0.015,0.025,48,1.06386,false,1.5440680443502757,2.3138672203691533,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2316"),324,10,1099464857710194689,Anger,1.06386,41,243,0,0.018,0.03,44,1.06386,false,1.6232492903979006,2.387389826338729,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2317"),324,9,1099464693616386053,Anger,1.06386,49,239,0,0.021,0.029,40,1.06386,false,1.6989700043360187,2.380211241711606,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2318"),324,8,1099464407996878848,Joy,1.06386,92,380,0,0.04,0.046,35,1.06386,false,1.968482948553935,2.5809249756756194,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2319"),324,7,1099463884426145792,Fear,1.06386,177,527,0,0.077,0.064,31,1.06386,false,2.250420002308894,2.722633922533812,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c231a"),324,6,1099463451376840704,Anger,1.06386,118,405,0,0.051,0.049,27,1.06386,false,2.0755469613925306,2.6085260335771943,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c231b"),324,5,1099462741700603904,Fear,1.06386,162,436,0,0.071,0.053,23,1.06386,false,2.2121876044039577,2.640481436970422,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c231c"),324,4,1099462419028549632,Joy,1.06386,98,323,0,0.043,0.039,18,1.06386,false,1.99563519459755,2.510545010206612,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c231d"),324,3,1099461996775424000,Surprise,1.06386,90,308,0,0.039,0.037,14,1.06386,false,1.9590413923210936,2.4899584794248346,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c231e"),324,2,1099461666260029442,Joy,1.06386,122,434,0,0.053,0.053,10,1.06386,false,2.089905111439398,2.6384892569546374,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c231f"),324,1,1099461380581789697,Fear,1.06386,111,408,0,0.048,0.05,5,1.06386,false,2.0492180226701815,2.611723308007342,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2320"),324,0,1099461037550723073,Joy,1.06386,342,731,0,0.149,0.089,1,1.06386,false,2.5352941200427703,2.864511081058392,1.1,5.122514046067324
ObjectId("5d34a67b6b361d34247c2321"),331,24,1027806102346506242,Fear,1.31103,969,6141,0,0.154,0.142,100,1.31103,false,2.9867717342662448,3.78830981210705,1.3,5.28793826497814
